enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,company_size,company_type,last_new_job,training_hours,target,experience_cleaned,experience_ratio,training_per_experience,has_relevant_exp,exp_category,training_hours_capped
3102,city_136,0.897,male,has relevent experience,no_enrollment,phd,stem,10/49,pvt ltd,1,256,0.0,18.0,18.05416248746239,13.473684210526315,1,expert,256
6018,city_114,0.926,male,has relevent experience,full time course,masters,stem,50-99,pvt ltd,1,24,0.0,11.0,10.721247563352826,2.0,1,expert,24
30303,city_136,0.897,male,has relevent experience,no_enrollment,masters,stem,10/49,pvt ltd,1,24,0.0,10.0,10.030090270812437,2.1818181818181817,1,senior,24
14190,city_21,0.624,male,no relevent experience,full time course,graduate,stem,,,2,50,1.0,4.0,5.524861878453039,10.0,0,mid,50
15714,city_136,0.897,male,has relevent experience,,masters,stem,10000+,pvt ltd,>4,42,0.0,9.0,9.027081243731194,4.2,1,senior,42
7483,city_114,0.926,male,has relevent experience,no_enrollment,masters,stem,,,1,50,0.0,16.0,15.594541910331383,2.9411764705882355,1,expert,50
29623,city_101,0.5579999999999999,male,has relevent experience,full time course,graduate,stem,,,1,36,1.0,1.0,1.5197568389057752,18.0,1,junior,36
17755,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,10000+,pvt ltd,1,176,0.0,6.0,5.88235294117647,25.142857142857142,1,senior,176
7640,city_160,0.92,male,has relevent experience,no_enrollment,graduate,business degree,50-99,pvt ltd,3,304,0.0,21.0,20.588235294117645,13.818181818181818,1,expert,302
27870,city_19,0.682,female,no relevent experience,full time course,high school,,,,never,152,1.0,4.0,5.115089514066496,30.4,0,mid,152
29042,city_103,0.92,male,no relevent experience,part time course,graduate,stem,10000+,pvt ltd,1,39,0.0,5.0,4.901960784313726,6.5,0,mid,39
22014,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,100-500,pvt ltd,1,50,0.0,14.0,13.72549019607843,3.3333333333333335,1,expert,50
3851,city_16,0.91,male,has relevent experience,no_enrollment,masters,stem,100-500,ngo,1,74,0.0,7.0,6.930693069306931,9.25,1,senior,74
9518,city_61,0.913,male,has relevent experience,no_enrollment,masters,stem,,,1,75,0.0,21.0,20.730503455083905,3.409090909090909,1,expert,75
17723,city_103,0.92,male,has relevent experience,no_enrollment,graduate,humanities,100-500,ngo,1,34,0.0,0.0,0.0,34.0,1,junior,34
4284,city_16,0.91,male,has relevent experience,no_enrollment,graduate,stem,500-999,pvt ltd,>4,149,0.0,21.0,20.792079207920793,6.7727272727272725,1,expert,149
16579,city_27,0.848,male,has relevent experience,no_enrollment,graduate,stem,100-500,funded startup,>4,110,0.0,16.0,16.877637130801688,6.470588235294118,1,expert,110
12975,city_57,0.866,male,no relevent experience,full time course,high school,,,,never,19,0.0,5.0,5.175983436853002,3.1666666666666665,0,mid,19
30057,city_103,0.92,,no relevent experience,full time course,masters,humanities,,,1,35,0.0,21.0,20.588235294117645,1.5909090909090908,0,expert,35
22442,city_21,0.624,female,no relevent experience,,masters,stem,,,2,43,1.0,6.0,8.287292817679559,6.142857142857143,0,senior,43
15717,city_11,0.55,male,no relevent experience,full time course,graduate,stem,,,1,138,0.0,3.0,4.615384615384615,34.5,0,mid,138
17380,city_138,0.836,male,no relevent experience,full time course,masters,stem,<10,public sector,1,28,0.0,3.0,3.2051282051282053,7.0,0,mid,28
17490,city_65,0.802,,has relevent experience,no_enrollment,masters,stem,<10,pvt ltd,>4,15,0.0,21.0,23.28159645232816,0.6818181818181818,1,expert,15
22880,city_173,0.878,,has relevent experience,no_enrollment,graduate,stem,,,1,6,0.0,17.0,17.382413087934562,0.3333333333333333,1,expert,6
31751,city_61,0.913,male,has relevent experience,no_enrollment,graduate,stem,5000-9999,pvt ltd,1,100,0.0,12.0,11.84600197433366,7.6923076923076925,1,expert,100
27290,city_103,0.92,male,no relevent experience,no_enrollment,graduate,stem,1000-4999,other,>4,56,0.0,16.0,15.686274509803921,3.2941176470588234,0,expert,56
30553,city_103,0.92,male,no relevent experience,no_enrollment,,,,pvt ltd,never,34,0.0,4.0,3.9215686274509802,6.8,0,mid,34
16786,city_21,0.624,,has relevent experience,no_enrollment,graduate,stem,,pvt ltd,1,21,1.0,5.0,6.906077348066298,3.5,1,mid,21
19689,city_21,0.624,,has relevent experience,no_enrollment,graduate,stem,100-500,pvt ltd,1,74,1.0,5.0,6.906077348066298,12.333333333333334,1,mid,74
10337,city_14,0.698,male,no relevent experience,no_enrollment,masters,stem,500-999,pvt ltd,2,8,0.0,16.0,20.05012531328321,0.47058823529411764,0,expert,8
21076,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,10000+,pvt ltd,>4,78,0.0,16.0,15.686274509803921,4.588235294117647,1,expert,78
31434,city_103,0.92,male,has relevent experience,no_enrollment,phd,stem,,,>4,65,0.0,21.0,20.588235294117645,2.9545454545454546,1,expert,65
1938,city_165,0.903,,no relevent experience,no_enrollment,primary school,,,,,15,0.0,12.0,11.96410767696909,1.1538461538461537,0,expert,15
31815,city_114,0.926,male,has relevent experience,no_enrollment,high school,,10000+,pvt ltd,2,85,0.0,8.0,7.797270955165692,9.444444444444445,1,senior,85
6455,city_103,0.92,male,no relevent experience,no_enrollment,primary school,,,,never,15,0.0,5.0,4.901960784313726,2.5,0,mid,15
21719,city_36,0.893,male,has relevent experience,no_enrollment,masters,stem,500-999,public sector,1,18,0.0,4.0,4.028197381671702,3.6,1,mid,18
7736,city_90,0.698,male,has relevent experience,no_enrollment,high school,,<10,funded startup,1,48,0.0,7.0,8.771929824561404,6.0,1,senior,48
7714,city_21,0.624,male,has relevent experience,no_enrollment,masters,stem,10000+,,1,10,0.0,6.0,8.287292817679559,1.4285714285714286,1,senior,10
24529,city_136,0.897,male,has relevent experience,no_enrollment,phd,stem,50-99,pvt ltd,4,314,0.0,19.0,19.05717151454363,15.7,1,expert,302
27591,city_16,0.91,male,no relevent experience,no_enrollment,graduate,stem,500-999,pvt ltd,3,8,0.0,10.0,9.900990099009901,0.7272727272727273,0,senior,8
22653,city_104,0.924,male,has relevent experience,no_enrollment,graduate,stem,,,1,114,0.0,12.0,11.71875,8.76923076923077,1,expert,114
3227,city_136,0.897,male,no relevent experience,part time course,graduate,stem,10000+,pvt ltd,2,6,0.0,8.0,8.02407221664995,0.6666666666666666,0,senior,6
24390,city_101,0.5579999999999999,male,no relevent experience,full time course,graduate,stem,,,1,332,0.0,3.0,4.5592705167173255,83.0,0,mid,302
21014,city_16,0.91,,has relevent experience,no_enrollment,graduate,humanities,50-99,funded startup,1,212,0.0,3.0,2.9702970297029703,53.0,1,mid,212
13905,city_100,0.887,male,has relevent experience,no_enrollment,graduate,stem,<10,pvt ltd,>4,18,0.0,9.0,9.118541033434651,1.8,1,senior,18
6978,city_21,0.624,,has relevent experience,full time course,graduate,stem,10000+,pvt ltd,3,26,0.0,5.0,6.906077348066298,4.333333333333333,1,mid,26
4009,city_65,0.802,male,no relevent experience,full time course,graduate,stem,,,never,134,0.0,4.0,4.434589800443459,26.8,0,mid,134
25035,city_116,0.743,,has relevent experience,no_enrollment,masters,stem,,,2,144,0.0,,,,1,unknown,144
18006,city_16,0.91,male,has relevent experience,no_enrollment,graduate,stem,100-500,pvt ltd,>4,21,0.0,9.0,8.910891089108912,2.1,1,senior,21
6959,city_16,0.91,male,no relevent experience,full time course,high school,,,,1,79,0.0,9.0,8.910891089108912,7.9,0,senior,79
8883,city_118,0.722,male,has relevent experience,no_enrollment,graduate,stem,100-500,pvt ltd,4,4,0.0,14.0,17.0316301703163,0.26666666666666666,1,expert,4
32831,city_104,0.924,male,no relevent experience,part time course,high school,,50-99,funded startup,1,22,0.0,3.0,2.9296875,5.5,0,mid,22
999,city_16,0.91,male,has relevent experience,no_enrollment,graduate,stem,500-999,pvt ltd,2,85,0.0,10.0,9.900990099009901,7.7272727272727275,1,senior,85
4925,city_116,0.743,male,has relevent experience,no_enrollment,phd,stem,100-500,ngo,never,10,0.0,9.0,10.676156583629894,1.0,1,senior,10
29693,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,100-500,pvt ltd,>4,41,0.0,9.0,8.823529411764707,4.1,1,senior,41
1774,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,500-999,pvt ltd,4,62,1.0,9.0,8.823529411764707,6.2,1,senior,62
11312,city_160,0.92,female,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,1,105,0.0,9.0,8.823529411764707,10.5,1,senior,105
17387,city_136,0.897,male,has relevent experience,part time course,masters,stem,10000+,,1,112,0.0,9.0,9.027081243731194,11.2,1,senior,112
13116,city_160,0.92,male,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,1,66,0.0,9.0,8.823529411764707,6.6,1,senior,66
8099,city_104,0.924,,has relevent experience,no_enrollment,high school,,50-99,pvt ltd,4,72,0.0,7.0,6.8359375,9.0,1,senior,72
3863,city_73,0.754,male,has relevent experience,part time course,masters,stem,100-500,pvt ltd,2,69,0.0,3.0,3.51288056206089,17.25,1,mid,69
31569,city_136,0.897,male,has relevent experience,full time course,graduate,stem,,public sector,1,14,0.0,21.0,21.063189568706118,0.6363636363636364,1,expert,14
25229,city_65,0.802,male,has relevent experience,no_enrollment,masters,stem,<10,pvt ltd,3,30,0.0,21.0,23.28159645232816,1.3636363636363635,1,expert,30
16857,city_136,0.897,male,no relevent experience,no_enrollment,phd,stem,5000-9999,public sector,2,74,1.0,12.0,12.036108324974926,5.6923076923076925,0,expert,74
28668,city_103,0.92,,no relevent experience,part time course,graduate,stem,,,1,16,1.0,10.0,9.803921568627452,1.4545454545454546,0,senior,16
17693,city_83,0.923,male,has relevent experience,no_enrollment,masters,stem,10/49,early stage startup,2,288,0.0,8.0,7.820136852394916,32.0,1,senior,288
21061,city_100,0.887,,no relevent experience,no_enrollment,graduate,,,,never,56,1.0,0.0,0.0,56.0,0,junior,56
14612,city_21,0.624,male,has relevent experience,full time course,masters,stem,1000-4999,pvt ltd,1,320,1.0,4.0,5.524861878453039,64.0,1,mid,302
3641,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,100-500,pvt ltd,3,192,0.0,21.0,20.588235294117645,8.727272727272727,1,expert,192
28974,city_16,0.91,male,has relevent experience,no_enrollment,graduate,humanities,10/49,pvt ltd,2,49,0.0,5.0,4.9504950495049505,8.166666666666666,1,mid,49
5811,city_100,0.887,male,no relevent experience,full time course,masters,stem,<10,public sector,2,64,0.0,7.0,7.092198581560284,8.0,0,senior,64
24256,city_33,0.4479999999999999,male,no relevent experience,no_enrollment,graduate,stem,10/49,public sector,1,44,1.0,4.0,7.299270072992702,8.8,0,mid,44
27094,city_16,0.91,female,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,1,4,1.0,20.0,19.801980198019802,0.19047619047619047,1,expert,4
26148,city_150,0.698,other,no relevent experience,,graduate,stem,,,never,143,1.0,2.0,2.5062656641604013,47.666666666666664,0,junior,143
32488,city_11,0.55,male,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,1,24,1.0,5.0,7.692307692307692,4.0,1,mid,24
9379,city_136,0.897,,has relevent experience,no_enrollment,masters,stem,,,1,95,0.0,19.0,19.05717151454363,4.75,1,expert,95
12567,city_21,0.624,,no relevent experience,full time course,masters,stem,<10,,>4,7,1.0,5.0,6.906077348066298,1.1666666666666667,0,mid,7
23208,city_103,0.92,,no relevent experience,no_enrollment,graduate,other,100-500,pvt ltd,>4,166,0.0,14.0,13.72549019607843,11.066666666666666,0,expert,166
30946,city_21,0.624,,has relevent experience,no_enrollment,graduate,stem,,,1,3,1.0,21.0,29.005524861878452,0.13636363636363635,1,expert,3
14289,city_114,0.926,male,has relevent experience,no_enrollment,masters,stem,10000+,pvt ltd,2,22,0.0,21.0,20.46783625730994,1.0,1,expert,22
19975,city_21,0.624,male,has relevent experience,no_enrollment,graduate,stem,10000+,pvt ltd,>4,81,1.0,9.0,12.430939226519337,8.1,1,senior,81
17492,city_123,0.738,,has relevent experience,no_enrollment,graduate,other,,,>4,17,0.0,12.0,14.319809069212411,1.3076923076923077,1,expert,17
29311,city_16,0.91,male,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,3,32,0.0,10.0,9.900990099009901,2.909090909090909,1,senior,32
25849,city_103,0.92,male,has relevent experience,no_enrollment,graduate,business degree,1000-4999,pvt ltd,>4,38,0.0,14.0,13.72549019607843,2.533333333333333,1,expert,38
10698,city_16,0.91,male,has relevent experience,no_enrollment,graduate,stem,10/49,pvt ltd,2,32,0.0,21.0,20.792079207920793,1.4545454545454546,1,expert,32
9078,city_21,0.624,,has relevent experience,no_enrollment,graduate,stem,,,1,74,1.0,4.0,5.524861878453039,14.8,1,mid,74
30807,city_103,0.92,male,no relevent experience,full time course,high school,,,,never,69,0.0,7.0,6.862745098039215,8.625,0,senior,69
7762,city_116,0.743,male,has relevent experience,no_enrollment,masters,humanities,1000-4999,pvt ltd,3,52,1.0,10.0,11.862396204033216,4.7272727272727275,1,senior,52
31814,city_71,0.884,male,has relevent experience,no_enrollment,graduate,stem,<10,pvt ltd,>4,29,0.0,21.0,21.34146341463415,1.3181818181818181,1,expert,29
25170,city_21,0.624,,has relevent experience,no_enrollment,masters,stem,100-500,pvt ltd,1,32,1.0,1.0,1.3812154696132597,16.0,1,junior,32
21452,city_146,0.735,,no relevent experience,no_enrollment,masters,stem,50-99,public sector,2,43,0.0,8.0,9.580838323353294,4.777777777777778,0,senior,43
31986,city_103,0.92,male,has relevent experience,no_enrollment,graduate,humanities,,,1,42,1.0,5.0,4.901960784313726,7.0,1,mid,42
9254,city_21,0.624,,has relevent experience,no_enrollment,graduate,stem,10/49,pvt ltd,1,156,1.0,3.0,4.143646408839779,39.0,1,mid,156
13168,city_160,0.92,male,has relevent experience,no_enrollment,masters,stem,100-500,pvt ltd,3,102,0.0,21.0,20.588235294117645,4.636363636363637,1,expert,102
17080,city_103,0.92,male,no relevent experience,no_enrollment,high school,,,,1,33,0.0,3.0,2.941176470588235,8.25,0,mid,33
29187,city_73,0.754,male,has relevent experience,no_enrollment,graduate,stem,,,2,13,0.0,7.0,8.19672131147541,1.625,1,senior,13
24857,city_160,0.92,male,has relevent experience,no_enrollment,graduate,humanities,,,>4,50,0.0,21.0,20.588235294117645,2.272727272727273,1,expert,50
20857,city_45,0.89,female,no relevent experience,no_enrollment,phd,stem,<10,public sector,4,87,0.0,21.0,21.21212121212121,3.9545454545454546,0,expert,87
11269,city_103,0.92,female,has relevent experience,no_enrollment,masters,stem,,,>4,82,1.0,21.0,20.588235294117645,3.727272727272727,1,expert,82
10594,city_138,0.836,male,has relevent experience,no_enrollment,masters,stem,50-99,pvt ltd,2,7,0.0,21.0,22.435897435897438,0.3181818181818182,1,expert,7
32205,city_71,0.884,male,has relevent experience,no_enrollment,masters,stem,<10,pvt ltd,1,56,0.0,3.0,3.048780487804878,14.0,1,mid,56
582,city_97,0.925,male,no relevent experience,full time course,masters,stem,,,2,96,0.0,14.0,13.658536585365852,6.4,0,expert,96
11315,city_114,0.926,male,no relevent experience,full time course,graduate,stem,,,4,24,1.0,4.0,3.898635477582846,4.8,0,mid,24
3322,city_46,0.762,,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,1,33,0.0,10.0,11.60092807424594,3.0,1,senior,33
16608,city_21,0.624,male,no relevent experience,full time course,graduate,stem,,,never,150,1.0,2.0,2.7624309392265194,50.0,0,junior,150
12164,city_21,0.624,male,has relevent experience,no_enrollment,graduate,stem,10000+,pvt ltd,never,85,1.0,11.0,15.193370165745856,7.083333333333333,1,expert,85
14748,city_114,0.926,male,has relevent experience,no_enrollment,masters,stem,1000-4999,pvt ltd,>4,78,0.0,21.0,20.46783625730994,3.5454545454545454,1,expert,78
5653,city_67,0.855,,has relevent experience,no_enrollment,graduate,stem,,,1,86,0.0,5.0,5.235602094240838,14.333333333333334,1,mid,86
17615,city_28,0.939,male,has relevent experience,no_enrollment,graduate,stem,10/49,pvt ltd,1,29,0.0,16.0,15.399422521655438,1.7058823529411764,1,expert,29
18777,city_16,0.91,male,no relevent experience,no_enrollment,graduate,stem,10/49,pvt ltd,>4,100,0.0,11.0,10.891089108910892,8.333333333333334,0,expert,100
3802,city_16,0.91,male,has relevent experience,no_enrollment,graduate,stem,,,1,24,0.0,21.0,20.792079207920793,1.0909090909090908,1,expert,24
24100,city_36,0.893,male,no relevent experience,full time course,masters,stem,1000-4999,public sector,2,37,0.0,10.0,10.070493454179255,3.3636363636363638,0,senior,37
29100,city_160,0.92,male,has relevent experience,no_enrollment,graduate,stem,5000-9999,pvt ltd,4,79,0.0,14.0,13.72549019607843,5.266666666666667,1,expert,79
19044,city_128,0.527,,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,4,250,1.0,6.0,9.569377990430622,35.714285714285715,1,senior,250
29467,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,,,1,51,1.0,10.0,9.803921568627452,4.636363636363637,1,senior,51
27332,city_160,0.92,,has relevent experience,no_enrollment,graduate,no major,,,1,23,0.0,14.0,13.72549019607843,1.5333333333333334,1,expert,23
1496,city_103,0.92,male,has relevent experience,no_enrollment,masters,stem,10/49,funded startup,1,20,0.0,10.0,9.803921568627452,1.8181818181818181,1,senior,20
25010,city_21,0.624,male,has relevent experience,no_enrollment,graduate,stem,500-999,pvt ltd,never,81,1.0,6.0,8.287292817679559,11.571428571428571,1,senior,81
28011,city_103,0.92,male,has relevent experience,no_enrollment,masters,stem,5000-9999,pvt ltd,>4,36,0.0,21.0,20.588235294117645,1.6363636363636365,1,expert,36
25442,city_21,0.624,,has relevent experience,no_enrollment,graduate,stem,100-500,pvt ltd,>4,28,0.0,14.0,19.337016574585636,1.8666666666666667,1,expert,28
15122,city_16,0.91,male,has relevent experience,no_enrollment,graduate,stem,1000-4999,public sector,1,85,0.0,17.0,16.831683168316832,4.722222222222222,1,expert,85
8097,city_45,0.89,male,has relevent experience,no_enrollment,high school,,500-999,pvt ltd,>4,188,0.0,12.0,12.121212121212121,14.461538461538462,1,expert,188
29206,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,50-99,funded startup,1,46,0.0,11.0,10.784313725490195,3.8333333333333335,1,expert,46
2654,city_21,0.624,,has relevent experience,no_enrollment,graduate,stem,<10,pvt ltd,1,32,1.0,4.0,5.524861878453039,6.4,1,mid,32
29247,city_165,0.903,male,has relevent experience,no_enrollment,masters,stem,1000-4999,pvt ltd,1,61,0.0,21.0,20.93718843469591,2.772727272727273,1,expert,61
6626,city_114,0.926,,no relevent experience,no_enrollment,phd,stem,1000-4999,public sector,2,24,0.0,20.0,19.49317738791423,1.1428571428571428,0,expert,24
9026,city_158,0.7659999999999999,male,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,2,59,0.0,6.0,6.928406466512703,8.428571428571429,1,senior,59
17943,city_160,0.92,male,has relevent experience,no_enrollment,graduate,stem,500-999,pvt ltd,2,19,0.0,13.0,12.745098039215685,1.3571428571428572,1,expert,19
30029,city_160,0.92,male,has relevent experience,no_enrollment,masters,stem,10000+,ngo,>4,88,0.0,21.0,20.588235294117645,4.0,1,expert,88
32051,city_75,0.939,,has relevent experience,no_enrollment,graduate,stem,100-500,pvt ltd,>4,67,0.0,11.0,10.587102983638115,5.583333333333333,1,expert,67
22659,city_21,0.624,,no relevent experience,full time course,graduate,stem,500-999,pvt ltd,1,2,1.0,1.0,1.3812154696132597,1.0,0,junior,2
31883,city_40,0.7759999999999999,male,has relevent experience,part time course,graduate,stem,50-99,pvt ltd,3,98,0.0,5.0,5.7077625570776265,16.333333333333332,1,mid,98
22912,city_67,0.855,male,no relevent experience,no_enrollment,high school,,,,never,34,0.0,2.0,2.094240837696335,11.333333333333334,0,junior,34
5348,city_160,0.92,female,no relevent experience,full time course,graduate,stem,,,1,12,0.0,9.0,8.823529411764707,1.2,0,senior,12
11898,city_160,0.92,,has relevent experience,no_enrollment,graduate,stem,,,3,70,1.0,20.0,19.607843137254903,3.3333333333333335,1,expert,70
640,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,100-500,pvt ltd,>4,74,0.0,21.0,20.588235294117645,3.3636363636363638,1,expert,74
4407,city_21,0.624,,no relevent experience,full time course,graduate,stem,100-500,pvt ltd,1,50,1.0,3.0,4.143646408839779,12.5,0,mid,50
29054,city_75,0.939,male,no relevent experience,part time course,graduate,stem,500-999,pvt ltd,never,40,0.0,3.0,2.8873917228103947,10.0,0,mid,40
14275,city_21,0.624,,no relevent experience,full time course,graduate,stem,10/49,pvt ltd,1,156,1.0,4.0,5.524861878453039,31.2,0,mid,156
30003,city_103,0.92,female,has relevent experience,no_enrollment,graduate,stem,1000-4999,pvt ltd,1,46,0.0,12.0,11.76470588235294,3.5384615384615383,1,expert,46
15848,city_150,0.698,male,has relevent experience,no_enrollment,masters,stem,50-99,ngo,1,65,0.0,4.0,5.012531328320803,13.0,1,mid,65
13847,city_114,0.926,male,has relevent experience,no_enrollment,high school,,10/49,pvt ltd,>4,96,0.0,7.0,6.822612085769981,12.0,1,senior,96
3182,city_105,0.794,,has relevent experience,part time course,high school,,50-99,funded startup,1,133,0.0,3.0,3.3557046979865772,33.25,1,mid,133
17029,city_103,0.92,,has relevent experience,no_enrollment,graduate,humanities,50-99,funded startup,2,53,0.0,2.0,1.9607843137254901,17.666666666666668,1,junior,53
5628,city_19,0.682,,has relevent experience,no_enrollment,graduate,stem,500-999,,,12,0.0,4.0,5.115089514066496,2.4,1,mid,12
27958,city_16,0.91,male,has relevent experience,no_enrollment,graduate,stem,100-500,pvt ltd,4,89,0.0,12.0,11.881188118811881,6.846153846153846,1,expert,89
24228,city_21,0.624,male,no relevent experience,full time course,graduate,stem,,,never,40,0.0,2.0,2.7624309392265194,13.333333333333334,0,junior,40
24547,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,4,66,0.0,14.0,13.72549019607843,4.4,1,expert,66
3518,city_103,0.92,male,has relevent experience,no_enrollment,graduate,humanities,,,>4,23,0.0,21.0,20.588235294117645,1.0454545454545454,1,expert,23
18245,city_19,0.682,male,has relevent experience,no_enrollment,graduate,stem,10000+,pvt ltd,1,114,0.0,1.0,1.278772378516624,57.0,1,junior,114
5245,city_14,0.698,male,no relevent experience,no_enrollment,graduate,stem,<10,pvt ltd,1,48,0.0,4.0,5.012531328320803,9.6,0,mid,48
32166,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,1000-4999,pvt ltd,1,42,0.0,21.0,20.588235294117645,1.9090909090909092,1,expert,42
1260,city_61,0.913,male,no relevent experience,full time course,graduate,stem,,,4,32,0.0,5.0,4.935834155972358,5.333333333333333,0,mid,32
17771,city_21,0.624,,has relevent experience,no_enrollment,graduate,stem,10000+,pvt ltd,1,9,1.0,10.0,13.812154696132596,0.8181818181818182,1,senior,9
3703,city_16,0.91,male,no relevent experience,no_enrollment,graduate,stem,,,3,52,0.0,21.0,20.792079207920793,2.3636363636363638,0,expert,52
25357,city_136,0.897,male,has relevent experience,no_enrollment,masters,stem,10000+,pvt ltd,>4,14,0.0,0.0,0.0,14.0,1,junior,14
14949,city_71,0.884,female,has relevent experience,no_enrollment,graduate,stem,10/49,ngo,1,39,0.0,7.0,7.1138211382113825,4.875,1,senior,39
18014,city_162,0.767,male,no relevent experience,full time course,graduate,stem,,,never,2,0.0,0.0,0.0,2.0,0,junior,2
4631,city_98,0.949,male,has relevent experience,no_enrollment,masters,stem,100-500,pvt ltd,2,29,0.0,9.0,8.579599618684462,2.9,1,senior,29
10488,city_21,0.624,,has relevent experience,no_enrollment,graduate,stem,50-99,funded startup,1,36,1.0,0.0,0.0,36.0,1,junior,36
22040,city_67,0.855,male,has relevent experience,no_enrollment,masters,stem,,,1,134,0.0,14.0,14.659685863874346,8.933333333333334,1,expert,134
9313,city_160,0.92,male,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,4,48,0.0,4.0,3.9215686274509802,9.6,1,mid,48
12981,city_136,0.897,,no relevent experience,full time course,graduate,stem,,,,80,1.0,4.0,4.012036108324975,16.0,0,mid,80
24209,city_16,0.91,male,no relevent experience,no_enrollment,graduate,stem,<10,pvt ltd,1,25,0.0,2.0,1.9801980198019802,8.333333333333334,0,junior,25
29209,city_103,0.92,male,has relevent experience,part time course,graduate,stem,10000+,public sector,2,30,0.0,7.0,6.862745098039215,3.75,1,senior,30
31396,city_165,0.903,male,has relevent experience,no_enrollment,masters,stem,5000-9999,pvt ltd,1,64,0.0,15.0,14.955134596211364,4.0,1,expert,64
13936,city_142,0.727,male,has relevent experience,no_enrollment,,,,,>4,106,0.0,21.0,25.39298669891173,4.818181818181818,1,expert,106
3575,city_103,0.92,male,no relevent experience,full time course,graduate,business degree,10000+,pvt ltd,2,41,0.0,3.0,2.941176470588235,10.25,0,mid,41
29317,city_21,0.624,,has relevent experience,full time course,graduate,stem,50-99,pvt ltd,1,28,1.0,4.0,5.524861878453039,5.6,1,mid,28
22565,city_21,0.624,male,has relevent experience,full time course,graduate,stem,100-500,pvt ltd,2,35,0.0,16.0,22.099447513812155,2.0588235294117645,1,expert,35
17645,city_102,0.804,male,has relevent experience,,,,50-99,,>4,18,0.0,12.0,13.274336283185841,1.3846153846153846,1,expert,18
19488,city_114,0.926,male,has relevent experience,no_enrollment,masters,stem,50-99,early stage startup,1,5,0.0,8.0,7.797270955165692,0.5555555555555556,1,senior,5
5595,city_75,0.939,male,no relevent experience,no_enrollment,graduate,stem,5000-9999,pvt ltd,>4,56,0.0,8.0,7.699711260827719,6.222222222222222,0,senior,56
11634,city_40,0.7759999999999999,male,has relevent experience,no_enrollment,graduate,stem,10/49,pvt ltd,1,61,0.0,4.0,4.566210045662101,12.2,1,mid,61
4849,city_101,0.5579999999999999,,no relevent experience,no_enrollment,high school,,,,1,94,1.0,8.0,12.158054711246201,10.444444444444445,0,senior,94
8121,city_114,0.926,,has relevent experience,full time course,high school,,50-99,,2,13,0.0,6.0,5.847953216374269,1.8571428571428572,1,senior,13
29551,city_16,0.91,male,has relevent experience,part time course,masters,stem,50-99,pvt ltd,>4,35,0.0,21.0,20.792079207920793,1.5909090909090908,1,expert,35
1602,city_103,0.92,,no relevent experience,full time course,graduate,stem,,,1,75,1.0,4.0,3.9215686274509802,15.0,0,mid,75
31107,city_103,0.92,male,has relevent experience,no_enrollment,,,,,>4,150,1.0,21.0,20.588235294117645,6.818181818181818,1,expert,150
12088,city_61,0.913,male,has relevent experience,no_enrollment,masters,stem,50-99,pvt ltd,1,67,0.0,11.0,10.858835143139189,5.583333333333333,1,expert,67
30050,city_100,0.887,male,no relevent experience,no_enrollment,high school,,10000+,pvt ltd,>4,33,0.0,21.0,21.27659574468085,1.5,0,expert,33
16592,city_16,0.91,male,no relevent experience,no_enrollment,graduate,stem,5000-9999,pvt ltd,2,99,0.0,18.0,17.821782178217823,5.2105263157894735,0,expert,99
28399,city_150,0.698,male,no relevent experience,no_enrollment,high school,,,,never,64,0.0,2.0,2.5062656641604013,21.333333333333332,0,junior,64
1248,city_45,0.89,,no relevent experience,full time course,graduate,stem,,,2,28,0.0,8.0,8.080808080808081,3.111111111111111,0,senior,28
1200,city_114,0.926,female,has relevent experience,no_enrollment,masters,stem,500-999,pvt ltd,>4,108,1.0,21.0,20.46783625730994,4.909090909090909,1,expert,108
7488,city_103,0.92,male,has relevent experience,no_enrollment,masters,stem,10000+,pvt ltd,1,20,0.0,10.0,9.803921568627452,1.8181818181818181,1,senior,20
10025,city_103,0.92,female,has relevent experience,no_enrollment,graduate,stem,10/49,funded startup,1,144,0.0,10.0,9.803921568627452,13.090909090909092,1,senior,144
